date,race_id,horse_id,horse_name,actual_rank,target,odds,win_odds,popularity,ranker_score,ranker_win_probability,prediction_rank,win_payout,model_train_end_date,evaluation_mode,racecourse,surface,distance,race_first_prize,umaban,class_code,place_payout,race_name,distance_band,season,prize_band
2025-09-27,2025-0927-06-04-08-12,2022100071,ワンダラー,1,1,31.0,3.0999999046325684,2,0.7646551210073996,0.1996002474297969,1,310.0,2025-08-31,monthly_walk_forward,中山,芝,1200,11400000.0,4,grade:unknown|condition:13,130.0,,～1200m,秋,11.0-15.9M
2025-09-27,2025-0927-09-04-08-08,2019104732,チェルノボーグ,4,0,49.0,4.900000095367432,4,0.9710392878749554,0.2249748403448052,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,1600,11400000.0,4,grade:unknown|condition:13,0.0,,1300～1600m,秋,11.0-15.9M
2025-09-27,2025-0927-09-04-08-09,2023104562,テーオーグレーザー,3,0,53.0,5.300000190734863,3,0.3071676729755292,0.2170512445881291,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,1400,11100000.0,7,grade:E|condition:11,170.0,ヤマボウシ賞,1300～1600m,秋,11.0-15.9M
2025-09-27,2025-0927-09-04-08-10,2021104941,セシリエプラージュ,7,0,68.0,6.800000190734863,3,0.6230312864110267,0.1543447982098461,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,1200,18400000.0,4,grade:E|condition:13,0.0,道頓堀ステークス,～1200m,秋,16.0-24.9M
2025-09-27,2025-0927-09-04-08-11,2021102236,テーオーパスワード,7,0,20.0,2.0,1,1.4743769988227315,0.3015784076029513,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,2000,38000000.0,6,grade:C|condition:13,0.0,シリウスステークス,1700～2000m,秋,25.0-49.9M
2025-09-27,2025-0927-09-04-08-12,2022104674,フィドルファドル,4,0,22.0,2.200000047683716,1,-0.0039948784863113,0.1944951715748245,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,1200,11400000.0,7,grade:unknown|condition:13,0.0,,～1200m,秋,11.0-15.9M
2025-09-28,2025-0928-06-04-09-08,2022102167,アールプロスト,3,0,45.0,4.5,3,0.3570478782869536,0.155813624837382,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,1800,11400000.0,8,grade:unknown|condition:13,170.0,,1700～2000m,秋,11.0-15.9M
2025-09-28,2025-0928-06-04-09-09,2023107146,ドリームコア,3,0,17.0,1.7000000476837158,1,0.5766042845392343,0.271946652148922,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,1600,11100000.0,4,grade:E|condition:11,110.0,サフラン賞,1300～1600m,秋,11.0-15.9M
2025-09-28,2025-0928-06-04-09-10,2022105981,ブラックルビー,6,0,36.0,3.5999999046325684,2,0.6019419791117312,0.2058267338510469,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,2000,15500000.0,4,grade:E|condition:13,0.0,茨城新聞杯,1700～2000m,秋,11.0-15.9M
2025-09-28,2025-0928-06-04-09-11,2019101700,サトノレーヴ,4,0,22.0,2.200000047683716,1,0.8791692216797928,0.1444101651429551,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,1200,170000000.0,7,grade:A|condition:13,0.0,スプリンターズステークス,～1200m,秋,50M+
2025-09-28,2025-0928-06-04-09-12,2022100627,カウスリップ,9,0,48.0,4.800000190734863,2,0.6212212143459893,0.2229417996070264,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,1200,18400000.0,14,grade:E|condition:13,0.0,外房ステークス,～1200m,秋,16.0-24.9M
2025-09-28,2025-0928-09-04-09-01,2021104923,ミラキュラスドラマ,4,0,28.0,2.799999952316284,2,-0.9966054393246402,0.1728602348312203,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,2970,8400000.0,9,grade:unknown|condition:18,0.0,,2500m～,秋,8.0-10.9M
