date,race_id,horse_id,horse_name,actual_rank,target,odds,win_odds,popularity,ranker_score,ranker_win_probability,prediction_rank,win_payout,model_train_end_date,evaluation_mode
2026-07-11,2026-0711-03-02-05-09,2020106694,ヴァイザーバルコ,13,0,590.0,59.0,10,-0.9710889201260979,0.0171418513227775,10,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-09,2019100212,ウインマイルート,5,0,582.0,58.2,9,-1.0435391216191234,0.015456391874074786,11,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-09,2020102760,ビッグベルーガ,10,0,1112.0,111.2,12,-1.3768571348641254,0.009600873087665827,12,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-09,2021101701,クリフハンガー,11,0,1561.0,156.1,13,-1.7343326924380802,0.005761366424256394,13,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-09,2020103463,サトノトルネード,12,0,1704.0,170.4,14,-1.7834253725671703,0.005371151259693286,14,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-09,2021110062,ヒストリアイ,15,0,2056.0,205.6,15,-1.8252383124421794,0.005059711680679259,15,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-10,2022107138,アタリダイキチ,5,0,68.0,6.8,3,-0.2176628613494747,0.21403972279054928,1,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-10,2021101580,メイショウヨゾラ,1,1,20.0,2.0,1,-0.347792617731093,0.17772936400631895,2,200.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-10,2022103042,フォルテム,6,0,40.0,4.0,2,-0.4197211070410687,0.160373742452434,3,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-10,2021103312,ロードマイライフ,4,0,109.0,10.9,5,-0.5566003807338258,0.1318895938073767,4,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-10,2018103926,ショウナンラスボス,9,0,489.0,48.9,9,-0.7711454892370249,0.09707386173284749,5,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-10,2018100442,モーデン,2,0,123.0,12.3,6,-0.900158021112748,0.08073470504356359,6,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-10,2019103815,スマイルアップ,3,0,107.0,10.7,4,-0.9212352380724121,0.07833999175525701,7,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-10,2019107016,ウナギノボリ,8,0,230.0,23.0,7,-1.3888113604207608,0.04016887065859323,8,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-10,2021105711,ズバットマサムネ,7,0,294.0,29.4,8,-1.8893165938999565,0.01965014775305965,9,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-11,2023103355,クリエープキー,7,0,47.0,4.7,3,0.41949253675387643,0.23359841142525212,1,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-11,2021100019,マサノカナリア,1,1,59.0,5.9,5,0.317160054955705,0.2018276652242143,2,590.0,2026-06-30,monthly_walk_forward
