horse_id,target_race_id,source_race_id,source_date,race_first_prize,normalized_source_class,baseline_used,filter_a_used,filter_b_used,reason
2023101046,2026-0704-02-01-07-06,2026-0621-02-01-04-06,2026-06-21,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101756,2026-0704-02-01-07-06,2026-0621-02-01-04-06,2026-06-21,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104158,2026-0704-02-01-07-06,2026-0621-02-01-04-06,2026-06-21,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105320,2026-0704-02-01-07-06,2026-0621-02-01-04-06,2026-06-21,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2021105715,2026-0704-02-01-07-07,2026-0621-02-01-04-07,2026-06-21,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023103528,2026-0704-02-01-07-07,2026-0621-02-01-04-07,2026-06-21,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023106912,2026-0704-02-01-07-07,2026-0621-02-01-04-07,2026-06-21,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2022105817,2026-0704-02-01-07-09,2026-0621-02-01-04-09,2026-06-21,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2021102200,2026-0704-02-01-07-10,2026-0621-02-01-04-10,2026-06-21,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2021105931,2026-0704-02-01-07-10,2026-0621-02-01-04-10,2026-06-21,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2022103778,2026-0704-02-01-07-10,2026-0621-02-01-04-10,2026-06-21,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2020100621,2026-0704-02-01-07-09,2026-0621-02-01-04-12,2026-06-21,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2022105392,2026-0704-02-01-07-09,2026-0621-02-01-04-12,2026-06-21,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2022106231,2026-0704-02-01-07-09,2026-0621-02-01-04-12,2026-06-21,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023102178,2026-0704-02-01-07-09,2026-0621-02-01-04-12,2026-06-21,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023103351,2026-0704-02-01-07-09,2026-0621-02-01-04-12,2026-06-21,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023101857,2026-0704-02-01-07-06,2026-0627-02-01-05-04,2026-06-27,00058000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2024103505,2026-0704-02-01-07-01,2026-0627-02-01-05-05,2026-06-27,00078000,1勝以上,1,1,0,explicit/experimental prize tier
2023104156,2026-0704-02-01-07-08,2026-0627-02-01-05-07,2026-06-27,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2024106919,2026-0704-02-01-07-01,2026-0628-02-01-06-05,2026-06-28,00078000,1勝以上,1,1,0,explicit/experimental prize tier
2021102312,2026-0704-02-01-07-07,2026-0628-02-01-06-08,2026-06-28,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2022102135,2026-0704-02-01-07-09,2026-0628-02-01-06-09,2026-06-28,00114000,2勝以上,1,1,1,explicit/experimental prize tier
